1,200 ,200.85 ,188.65 ,191.65 ,35351056
2,191.85 ,195.5 ,188.25 ,193.7 ,6021827
3,194.7 ,199.8 ,194 ,197.75 ,2619486
4,198.3 ,204.35 ,197 ,201.5 ,5470399
5,200 ,206.5 ,200 ,204.35 ,3626134
6,205 ,210 ,202.35 ,207.15 ,4188477
7,207.85 ,209 ,206.1 ,207.4 ,2632614
8,207.55 ,211.05 ,201.7 ,202.95 ,1310534
9,204.25 ,207.9 ,203.3 ,205.05 ,1316038
10,205 ,207 ,203 ,205.1 ,1061770
11,204.4 ,206.8 ,203.6 ,205.45 ,560597
12,205.2 ,208.25 ,202.9 ,207.8 ,440016
13,207.95 ,208.65 ,204 ,205.25 ,308822
14,205.85 ,210 ,202.5 ,204.4 ,522978
15,206.6 ,207.7 ,204.2 ,204.95 ,1583997
16,206.35 ,206.65 ,204.1 ,205 ,1219799
17,206.85 ,207.5 ,204.5 ,205.05 ,599417
18,205.1 ,206.35 ,204.15 ,205.05 ,645165
19,205 ,205.15 ,203.15 ,204.6 ,632500
20,204.65 ,210.4 ,204.55 ,206.1 ,1658900
21,206.95 ,209.5 ,204.65 ,208.3 ,446416
22,209 ,211.5 ,208 ,210.3 ,619340
23,210.65 ,216 ,210 ,212.15 ,1297700
24,215 ,215 ,208.1 ,209.95 ,1254754
25,209.85 ,211.25 ,201 ,204.25 ,477136
26,202.25 ,210.9 ,202.25 ,206 ,535714
27,208.75 ,211 ,206.35 ,209.95 ,972954
28,208.9 ,211.9 ,207.45 ,209.85 ,310499
29,210.25 ,211.5 ,209.25 ,210 ,1068489
30,210.85 ,210.85 ,207 ,207.55 ,55628
31,207.95 ,208.75 ,204.45 ,206.95 ,1147102
32,201.15 ,207.4 ,201.15 ,203.35 ,56809
33,203.05 ,204.6 ,195 ,200.35 ,164404
34,202.65 ,202.65 ,194.45 ,195.1 ,294907
35,195.1 ,195.55 ,191.5 ,192.8 ,192159
36,192.8 ,192.8 ,181.95 ,188.15 ,891987
37,188 ,192.7 ,186.7 ,191.9 ,820340
38,197.25 ,197.25 ,190.1 ,191.6 ,38966
39,193.95 ,197 ,192.35 ,196.05 ,214534
40,196.4 ,197 ,194.15 ,194.8 ,217043
41,195.9 ,195.9 ,188 ,191.6 ,685089
42,199 ,199 ,188.75 ,192.05 ,770743
43,191.15 ,193.5 ,189.4 ,192.05 ,324124
44,196.85 ,196.85 ,175.55 ,184.55 ,1815408
45,185 ,194.9 ,185 ,191.9 ,3208335
46,181 ,194.65 ,181 ,190.8 ,1026599
47,187.75 ,192.85 ,187.75 ,192.25 ,134278
48,194.9 ,196.6 ,191.05 ,195.6 ,421920
49,196.55 ,197.95 ,194.3 ,196.95 ,1128179
50,196.9 ,197.5 ,193.1 ,195.95 ,255566
51,195.4 ,197.45 ,191.5 ,193.7 ,237353
52,193.7 ,194 ,189.9 ,193.3 ,389005
53,192.5 ,193.85 ,189.3 ,189.85 ,416693
54,188.05 ,191.6 ,188.05 ,189.9 ,579140
55,152.3 ,191.75 ,152.3 ,189.8 ,104780
56,190 ,190.4 ,184.1 ,185.1 ,174015
57,186.9 ,186.9 ,179.65 ,183.5 ,101719
58,185 ,185.8 ,180.1 ,181.9 ,296981
59,181.9 ,184.7 ,176.15 ,179.9 ,560531
60,178.5 ,180.35 ,172.35 ,173.9 ,3101013
61,175.9 ,175.9 ,169.6 ,173.1 ,979167
62,173 ,174.95 ,166.7 ,170.25 ,649932
63,168 ,172 ,167.4 ,170 ,3053335
64,136.6 ,185 ,136.6 ,178.95 ,338460
65,176.95 ,184 ,174.05 ,179.15 ,172211
66,177 ,186 ,176 ,183.9 ,202990
67,183.35 ,184.55 ,180.5 ,181.35 ,890606
68,180 ,182 ,176.55 ,180 ,932854
69,180.4 ,181.95 ,178.25 ,181 ,209977
70,177.55 ,183.25 ,177.2 ,177.5 ,43044
71,178.45 ,180.6 ,173.65 ,177.1 ,783067
72,171.1 ,180 ,171.1 ,178.25 ,115618
73,178.25 ,179.1 ,173.65 ,175.1 ,12895
74,173 ,175.9 ,169.2 ,171.15 ,91657
75,168.1 ,174.8 ,159.25 ,164.1 ,783115
76,167.85 ,167.85 ,160.5 ,164.2 ,188869
77,163 ,172 ,162.95 ,169.95 ,1060339
78,165.8 ,172 ,164.3 ,170.25 ,556273
79,165 ,181.9 ,165 ,179.9 ,338085
80,176 ,178.05 ,173.15 ,175.1 ,50025
81,173 ,178.1 ,173 ,176.15 ,48718
82,176.1 ,181.05 ,176.1 ,178.5 ,1398468
83,178.5 ,182.1 ,174.75 ,178.8 ,904972
84,179.9 ,183 ,176 ,177.8 ,1928796
85,179 ,179.25 ,174.25 ,176.15 ,471516
86,177 ,177.75 ,175.05 ,175.65 ,39362
87,175 ,179 ,172 ,175.1 ,191634
88,172.3 ,176.9 ,172.3 ,175.6 ,104575
89,173 ,177.8 ,173 ,177.05 ,128503
90,173 ,179 ,173 ,177.8 ,137489
91,175 ,178.65 ,175 ,176.5 ,216483
92,175.1 ,177.4 ,173.75 ,173.9 ,13014
93,174 ,177 ,172 ,176.1 ,61559
94,174.05 ,177.05 ,174.05 ,176.3 ,55645
95,175 ,176.8 ,173.55 ,174.35 ,19899
96,174.95 ,176.7 ,174 ,174.7 ,15849
97,173 ,175.9 ,173 ,174.55 ,13553
98,173 ,176.5 ,173 ,175.7 ,44307
99,174.3 ,175.4 ,171.7 ,172 ,17037
100,172.5 ,173.95 ,169 ,169.95 ,34830
101,166 ,175.5 ,166 ,174.8 ,56708
102,172.95 ,176 ,170 ,173 ,37741
103,173.4 ,175 ,171.9 ,172.2 ,17324
104,171 ,173.5 ,168.05 ,171.15 ,45135
105,168 ,171.3 ,168 ,169.55 ,24084
106,168 ,175.9 ,168 ,170.5 ,257623
107,168.1 ,172.55 ,168 ,168.35 ,33499
108,168 ,172 ,168 ,169.7 ,26580
109,168.2 ,170 ,168.2 ,169.1 ,795355
110,168.3 ,170 ,166.65 ,168.75 ,36858
111,168.2 ,168.5 ,165 ,165.3 ,208980
112,164 ,165.95 ,160 ,162.7 ,43095
113,161 ,162 ,152.5 ,153.9 ,55188
114,153.9 ,164.4 ,148.5 ,152.25 ,165941
115,150 ,155.7 ,149.3 ,153.75 ,261250
116,152.25 ,155.45 ,152.25 ,155 ,979836
117,153 ,159.95 ,150.5 ,152.1 ,107225
118,153 ,154.9 ,149.3 ,151.8 ,57293
119,150 ,158.4 ,149.2 ,154.9 ,250651
120,154 ,154 ,140.3 ,144.95 ,301822
121,144.95 ,150.4 ,143.55 ,147.15 ,65910
122,146 ,151.9 ,145.05 ,148.45 ,36590
123,147 ,147.7 ,140.15 ,142.35 ,899437
124,141.5 ,145 ,139.4 ,143.9 ,277131
125,141 ,151.5 ,141 ,148.9 ,513217
126,152.15 ,154.7 ,151.6 ,152.9 ,1215038
127,150 ,154.5 ,150 ,153.05 ,633345
128,154 ,154 ,149.3 ,152 ,485273
129,150 ,157.65 ,147 ,153.95 ,242533
130,152 ,155 ,152 ,153.75 ,262760
131,152 ,157 ,152 ,152.5 ,174333
132,152.5 ,152.5 ,149 ,150.95 ,25020
133,149 ,152.75 ,149 ,150.9 ,303690
134,150.2 ,153 ,149.45 ,151.9 ,19930
135,152 ,156 ,152 ,155.85 ,92686
136,154 ,158 ,154 ,157.05 ,104212
