1,371.61 ,373.63 ,368.78 ,370.06 ,1963682
2,371.71 ,373.95 ,367.55 ,370.16 ,2014488
3,370.16 ,370.33 ,360.88 ,361.79 ,3349176
4,362.11 ,364.03 ,350.05 ,351.72 ,6474892
5,352.51 ,353.74 ,342.91 ,344.53 ,6048178
6,346.6 ,354.53 ,344.83 ,351.62 ,4318408
7,360.38 ,371.22 ,357.92 ,369.27 ,9027690
8,366.78 ,392.09 ,366.61 ,388.22 ,10910272
9,393.1 ,393.1 ,378.77 ,383.94 ,10327614
10,391.89 ,393.67 ,380.2 ,389.63 ,7945008
11,393.86 ,408.14 ,390.42 ,394.95 ,7261084
12,394.95 ,394.95 ,383.35 ,384.36 ,5154850
13,390.02 ,390.02 ,379.54 ,383.72 ,4347054
14,380.2 ,389.9 ,378.06 ,379.41 ,5089504
15,374.66 ,376.63 ,366.64 ,373.11 ,7574990
16,372.94 ,376.88 ,364.89 ,372.3 ,3008286
17,369.25 ,374.02 ,364.4 ,365.95 ,4844398
18,369 ,373.16 ,358.27 ,365.18 ,6537196
19,361.37 ,364.22 ,350.61 ,362.45 ,5473326
20,361.54 ,375.55 ,354.48 ,367.35 ,3378012
21,371.71 ,375.47 ,361.86 ,363.53 ,4739188
22,366.29 ,372.64 ,362.11 ,370.7 ,2977676
23,370.7 ,371.17 ,360.63 ,363.68 ,2716612
24,361.86 ,361.86 ,352.8 ,356.2 ,4607118
25,358.91 ,361.74 ,348.64 ,356.52 ,4170344
26,356.94 ,365.28 ,354.99 ,361.93 ,3005894
27,364.27 ,366.14 ,358.46 ,360.53 ,2337374
28,363.31 ,368.24 ,361.86 ,365.65 ,2413156
29,369.25 ,369.25 ,363.61 ,367.35 ,1956482
30,367.89 ,376.61 ,365.41 ,373.26 ,1660490
31,376.58 ,378.08 ,370.5 ,373.5 ,2528290
32,374.17 ,377.59 ,371.95 ,373.58 ,1814806
33,371.66 ,373.92 ,367.18 ,369.52 ,2215880
34,372.69 ,375.99 ,371.12 ,372.82 ,2143460
35,373.68 ,376.63 ,369.86 ,375.2 ,1853052
36,372.2 ,379.44 ,370.28 ,376.8 ,4076058
37,378.99 ,378.99 ,374.78 ,377.25 ,2672984
38,377.66 ,383.3 ,367.35 ,375.06 ,3015934
