1,411.1 ,414.5 ,396 ,413.85 ,4639413
2,417.7 ,421.5 ,414.2 ,416.9 ,5319410
3,418.15 ,420.8 ,410 ,412.45 ,3891427
4,413.8 ,416.75 ,406.3 ,407.8 ,4389842
5,408.7 ,410.5 ,401 ,404.2 ,2936406
6,406.2 ,416 ,404.75 ,413.95 ,4480675
7,413 ,415.45 ,403.5 ,404.55 ,2663995
8,399.85 ,406 ,390 ,404.15 ,3709599
9,408.3 ,422 ,406 ,419 ,4341553
10,423 ,424 ,409.6 ,411.4 ,3119900
11,409 ,414.5 ,406.6 ,409.9 ,2716464
12,417.2 ,419 ,405 ,406.15 ,3208273
13,409.6 ,410.7 ,401 ,404.15 ,2834184
14,402.5 ,404.7 ,384.6 ,387.85 ,4053370
15,380 ,393.85 ,373.95 ,385.6 ,4828364
16,384.4 ,384.4 ,371.1 ,373.6 ,3336071
17,370.1 ,374.7 ,348.15 ,354.6 ,7835300
18,360.1 ,368.7 ,350.35 ,353.4 ,4429098
19,349.8 ,353.9 ,332.15 ,346.75 ,4541312
20,343.7 ,368 ,338.2 ,365.25 ,5005227
21,370 ,372.45 ,354.55 ,356.6 ,4542180
22,362 ,371.5 ,360 ,369.75 ,2948416
23,368 ,369.85 ,359.1 ,360.45 ,2923901
24,345 ,351.65 ,340 ,345.55 ,3514796
25,350 ,366.4 ,348.05 ,362.35 ,4053658
26,363.9 ,363.9 ,352.4 ,360.4 ,3790368
27,362 ,370.9 ,362 ,367.7 ,4448290
28,370 ,385.5 ,367 ,382.7 ,5700761
29,385 ,388 ,376.75 ,379.8 ,3901715
30,381 ,383.5 ,372.05 ,377 ,3198086
31,380.9 ,388.45 ,378.05 ,387.1 ,3451297
32,388.85 ,388.9 ,378.1 ,383.9 ,2279344
33,375 ,381.1 ,367.2 ,373.55 ,4115962
34,379 ,381.35 ,363.55 ,365.9 ,2736539
35,363.95 ,379.85 ,363.65 ,377.75 ,3649303
36,373 ,381.9 ,368.25 ,377 ,3359061
37,379.6 ,383.95 ,372.7 ,380.85 ,4174831
38,380 ,404.95 ,377 ,400.35 ,7091910
39,405 ,419.95 ,405 ,417.65 ,5013243
40,419 ,429.5 ,418.1 ,427.1 ,4464826
41,428 ,460 ,425.2 ,456.65 ,11531310
